ID,Actual Y,Fitted Values,Type,Forecasted Values,Merged Values
0,3.0187,2.5662021476362047,Fitted,,2.5662021476362047
1,2.7349,2.454027757513474,Fitted,,2.454027757513474
2,3.0292,2.811964367313745,Fitted,,2.811964367313745
3,3.6002,2.5232212346313423,Fitted,,2.5232212346313423
4,3.503,2.737830916453353,Fitted,,2.737830916453353
5,2.4798,2.932284346696765,Fitted,,2.932284346696765
6,2.4132,2.5760210959628917,Fitted,,2.5760210959628917
7,1.9625,1.8592333432205417,Fitted,,1.8592333432205417
8,2.1013,2.06539829906541,Fitted,,2.06539829906541
9,2.1049,2.0808746887814364,Fitted,,2.0808746887814364
10,3.4161,2.4778812627902305,Fitted,,2.4778812627902305
11,3.0193,2.4098063740073368,Fitted,,2.4098063740073368
12,3.6011,3.2523603177901714,Fitted,,3.2523603177901714
13,3.0419,2.8185220386627767,Fitted,,2.8185220386627767
14,3.7592,3.0935616114386013,Fitted,,3.0935616114386013
15,1.0737,2.279342150022439,Fitted,,2.279342150022439
16,2.6309,2.733877581730365,Fitted,,2.733877581730365
17,0.3204,0.9357179871781898,Fitted,,0.9357179871781898
18,3.4162,2.698176007172191,Fitted,,2.698176007172191
19,1.2384,1.2679082126866918,Fitted,,1.2679082126866918
20,2.8057,3.9823760754409854,Fitted,,3.9823760754409854
21,1.7843,1.985721225971219,Fitted,,1.985721225971219
22,2.833,3.257197703773738,Fitted,,3.257197703773738
23,2.4023,2.525127732845024,Fitted,,2.525127732845024
24,3.206,3.401190865808296,Fitted,,3.401190865808296
25,3.6192,2.726598509202041,Fitted,,2.726598509202041
26,3.5711,2.7456507349742996,Fitted,,2.7456507349742996
27,3.1852,2.8913790144434586,Fitted,,2.8913790144434586
28,2.4647,2.8506133537209832,Fitted,,2.8506133537209832
29,1.4129,2.4553741306167622,Fitted,,2.4553741306167622
30,1.514,1.7424258820563372,Fitted,,1.7424258820563372
31,1.848,1.3602855550399777,Fitted,,1.3602855550399777
32,3.0369,2.187922315902639,Fitted,,2.187922315902639
33,3.0647,2.79336061711102,Fitted,,2.79336061711102
34,3.4343,3.4346620893783584,Fitted,,3.4346620893783584
35,3.5419,2.8870336067050686,Fitted,,2.8870336067050686
36,3.8882,2.9509519909219537,Fitted,,2.9509519909219537
37,2.2112,2.988720545494311,Fitted,,2.988720545494311
38,2.0034,3.0183493611889323,Fitted,,3.0183493611889323
39,0.5398,1.38202015189946,Fitted,,1.38202015189946
40,2.2809,1.485107038428053,Fitted,,1.485107038428053
41,1.716,1.2911355801986002,Fitted,,1.2911355801986002
42,3.0545,3.5024530203865853,Fitted,,3.5024530203865853
43,3.0116,2.759638127705601,Fitted,,2.759638127705601
44,3.1378,3.1346017519774287,Fitted,,3.1346017519774287
45,3.4645,2.85287192025083,Fitted,,2.85287192025083
46,4.2009,3.2358442714440825,Fitted,,3.2358442714440825
47,3.2654,3.258204890981338,Fitted,,3.258204890981338
48,2.0879,2.829098389489831,Fitted,,2.829098389489831
49,0.8,1.6520666586011354,Fitted,,1.6520666586011354
50,1.6283,1.3843127054713116,Fitted,,1.3843127054713116
51,1.448,1.5058946680016114,Fitted,,1.5058946680016114
52,3.3165,2.77018447385882,Fitted,,2.77018447385882
53,3.0707,2.3552126686002453,Fitted,,2.3552126686002453
54,3.1981,3.3655022607365144,Fitted,,3.3655022607365144
55,3.2473,3.074484871065175,Fitted,,3.074484871065175
56,4.2514,3.366192412439591,Fitted,,3.366192412439591
57,2.4548,2.9630491018347946,Fitted,,2.9630491018347946
58,2.5823,2.9287776913978933,Fitted,,2.9287776913978933
59,0.4159,1.2911944596779001,Fitted,,1.2911944596779001
60,2.5345,1.9934874943435472,Fitted,,1.9934874943435472
61,1.1139,1.1699495347156978,Fitted,,1.1699495347156978
62,3.1801,3.4156416130450755,Fitted,,3.4156416130450755
63,2.541,1.99344072278069,Fitted,,1.99344072278069
64,3.272,3.32576103938683,Fitted,,3.32576103938683
65,2.6336,2.7939931383231174,Fitted,,2.7939931383231174
66,3.933,3.582264034342665,Fitted,,3.582264034342665
67,2.624,2.704263870256734,Fitted,,2.704263870256734
68,3.7174,2.9332893748828184,Fitted,,2.9332893748828184
69,0.7984,1.685404701011108,Fitted,,1.685404701011108
70,3.23,2.942220123305143,Fitted,,2.942220123305143
71,0.6849,1.0693435033424263,Fitted,,1.0693435033424263
72,3.665,3.2572526450945367,Fitted,,3.2572526450945367
73,0.7552,1.1907598327992492,Fitted,,1.1907598327992492
74,3.2203,3.7743518816051576,Fitted,,3.7743518816051576
75,0.794,1.5654377130331958,Fitted,,1.5654377130331958
76,2.8843,3.7734132822920188,Fitted,,3.7734132822920188
77,0.9857,1.8352104494616137,Fitted,,1.8352104494616137
78,2.2902,3.472874025238057,Fitted,,3.472874025238057
79,2.603,1.9415049281304293,Fitted,,1.9415049281304293
80,2.6746,3.06933118890316,Fitted,,3.06933118890316
81,3.9923,3.298600981255734,Fitted,,3.298600981255734
82,3.5646,2.988640685280676,Fitted,,2.988640685280676
83,4.4208,3.494936412568282,Fitted,,3.494936412568282
84,1.9926,2.511012811288103,Fitted,,2.511012811288103
85,3.2192,3.14209901295619,Fitted,,3.14209901295619
86,1.383,1.2139832935062218,Fitted,,1.2139832935062218
87,2.9822,2.4092006522946146,Fitted,,2.4092006522946146
88,1.0192,1.2366044338782012,Fitted,,1.2366044338782012
89,3.1705,2.9618319212606243,Fitted,,2.9618319212606243
90,1.9682,1.5635609337528775,Fitted,,1.5635609337528775
91,3.0481,3.4043548524672156,Fitted,,3.4043548524672156
92,1.9928,2.4776994911890586,Fitted,,2.4776994911890586
93,3.4144,3.283513221492017,Fitted,,3.283513221492017
94,2.2562,2.1786004251416418,Fitted,,2.1786004251416418
95,3.9546,3.1562756262865608,Fitted,,3.1562756262865608
96,2.1089,2.2668067419831783,Fitted,,2.2668067419831783
97,3.9489,3.4386188310734984,Fitted,,3.4386188310734984
98,0.5423,1.6747820600230336,Fitted,,1.6747820600230336
99,3.9909,3.1839191325871647,Fitted,,3.1839191325871647
100,0.1106,0.7750903745480016,Fitted,,0.7750903745480016
101,3.5105,3.9030889874616865,Fitted,,3.9030889874616865
102,0.2994,0.8632877251422393,Fitted,,0.8632877251422393
103,3.1288,3.763650969753211,Fitted,,3.763650969753211
104,0.0625,1.2600466749696322,Fitted,,1.2600466749696322
105,3.0017,3.951275793331895,Fitted,,3.951275793331895
106,1.4262,1.666709065849398,Fitted,,1.666709065849398
107,3.018,3.853564034431704,Fitted,,3.853564034431704
108,2.839,2.3744704748907637,Fitted,,2.3744704748907637
109,2.6239,3.5125529574018013,Fitted,,3.5125529574018013
110,3.3901,3.1340024771491835,Fitted,,3.1340024771491835
111,3.5736,2.6183188428213593,Fitted,,2.6183188428213593
112,3.8116,3.0239104628871747,Fitted,,3.0239104628871747
113,2.3204,2.7325533338090526,Fitted,,2.7325533338090526
114,2.8127,2.7886418305356466,Fitted,,2.7886418305356466
115,1.6021,1.5252445647891704,Fitted,,1.5252445647891704
116,2.3783,2.2189313765072844,Fitted,,2.2189313765072844
117,1.23,1.7597025070676144,Fitted,,1.7597025070676144
118,3.3903,2.7435937764779457,Fitted,,2.7435937764779457
119,2.4694,1.7725286266559463,Fitted,,1.7725286266559463
120,3.3537,3.481803471973316,Fitted,,3.481803471973316
121,2.6003,2.770006442080928,Fitted,,2.770006442080928
122,3.9518,3.3307701557173335,Fitted,,3.3307701557173335
123,1.3395,2.240551556440795,Fitted,,2.240551556440795
124,3.9486,3.1200851339767817,Fitted,,3.1200851339767817
125,0.2404,1.2642316192493288,Fitted,,1.2642316192493288
126,3.8594,3.5177028444578404,Fitted,,3.5177028444578404
127,0.5734,0.6557951972939673,Fitted,,0.6557951972939673
128,2.7465,3.8761665715452103,Fitted,,3.8761665715452103
129,0.776,1.310366778605907,Fitted,,1.310366778605907
130,2.9032,3.3847107875462243,Fitted,,3.3847107875462243
131,1.1686,1.8940342011705238,Fitted,,1.8940342011705238
132,2.9896,3.661701408686092,Fitted,,3.661701408686092
133,3.2182,2.28335456233154,Fitted,,2.28335456233154
134,3.0506,3.4077779423610837,Fitted,,3.4077779423610837
135,3.6239,3.248838648751815,Fitted,,3.248838648751815
136,3.9155,2.840195880148001,Fitted,,2.840195880148001
137,3.4577,2.958997459142494,Fitted,,2.958997459142494
138,1.9967,2.6848101930809505,Fitted,,2.6848101930809505
139,1.4099,2.341392650319111,Fitted,,2.341392650319111
140,1.4671,1.3835793857512568,Fitted,,1.3835793857512568
141,2.0023,1.4451826105279837,Fitted,,1.4451826105279837
142,2.9404,2.1972745592543697,Fitted,,2.1972745592543697
143,3.1232,2.9194913728413434,Fitted,,2.9194913728413434
144,3.2112,3.2700807538027745,Fitted,,3.2700807538027745
145,3.4467,2.925829561135848,Fitted,,2.925829561135848
146,3.9235,2.9481382389115036,Fitted,,2.9481382389115036
147,2.8024,3.0656001034631584,Fitted,,3.0656001034631584
148,2.1067,2.9934922636842134,Fitted,,2.9934922636842134
149,0.9091,1.6710379999536769,Fitted,,1.6710379999536769
150,1.8374,1.40672857230116,Fitted,,1.40672857230116
151,1.7277,1.4417419005597578,Fitted,,1.4417419005597578
152,3.3389,3.0031684641607814,Fitted,,3.0031684641607814
153,3.1538,2.712904367226712,Fitted,,2.712904367226712
154,3.274,3.2966875895087617,Fitted,,3.2966875895087617
155,3.3108,2.8515784355890044,Fitted,,2.8515784355890044
156,4.097,3.18862261975404,Fitted,,3.18862261975404
157,2.2019,3.024187557881692,Fitted,,3.024187557881692
158,2.1676,2.894898043180032,Fitted,,2.894898043180032
159,0.4618,1.09714354925872,Fitted,,1.09714354925872
160,2.5473,1.7277986864978359,Fitted,,1.7277986864978359
161,1.4459,1.4456282214675042,Fitted,,1.4456282214675042
162,3.0534,3.6626221542170136,Fitted,,3.6626221542170136
163,2.8848,2.2683168016226136,Fitted,,2.2683168016226136
164,3.1435,3.041178519074442,Fitted,,3.041178519074442
165,3.0529,2.9717585394433597,Fitted,,2.9717585394433597
166,4.22,3.4999049017533626,Fitted,,3.4999049017533626
167,3.1651,2.948279336281851,Fitted,,2.948279336281851
168,2.7885,2.7835293101260112,Fitted,,2.7835293101260112
169,0.705,1.729717163593315,Fitted,,1.729717163593315
170,2.1182,2.13904293534544,Fitted,,2.13904293534544
171,0.9727,1.2588354313793717,Fitted,,1.2588354313793717
172,3.4727,2.7481378779467094,Fitted,,2.7481378779467094
173,2.7598,1.7717584134409436,Fitted,,1.7717584134409436
174,3.3236,3.68730888686421,Fitted,,3.68730888686421
175,2.6571,2.973151283309258,Fitted,,2.973151283309258
176,3.9622,3.3633397809856183,Fitted,,3.3633397809856183
177,1.7837,2.459451551476689,Fitted,,2.459451551476689
178,3.7035,3.0798375109489275,Fitted,,3.0798375109489275
179,0.4834,1.3493508732901673,Fitted,,1.3493508732901673
180,3.5987,3.0822954002010645,Fitted,,3.0822954002010645
181,0.8697,0.835092652037738,Fitted,,0.835092652037738
182,3.1023,3.7506303814603594,Fitted,,3.7506303814603594
183,0.7595,1.5218016901194868,Fitted,,1.5218016901194868
184,3.0618,3.390664269465787,Fitted,,3.390664269465787
185,0.7999,1.6091950429464643,Fitted,,1.6091950429464643
186,2.883,3.749382859113137,Fitted,,3.749382859113137
187,2.5335,2.0646405395325553,Fitted,,2.0646405395325553
188,2.7061,3.432694351115173,Fitted,,3.432694351115173
189,3.2399,2.7898424081350606,Fitted,,2.7898424081350606
190,3.5213,2.8660286795461976,Fitted,,2.8660286795461976
191,3.9446,3.184492577790673,Fitted,,3.184492577790673
192,2.7181,2.883770959053114,Fitted,,2.883770959053114
193,3.2154,2.89739333240782,Fitted,,2.89739333240782
194,1.5614,1.6817932432718814,Fitted,,1.6817932432718814
195,2.0941,2.3354813879313774,Fitted,,2.3354813879313774
196,1.0244,1.5305972551190568,Fitted,,1.5305972551190568
197,3.3323,2.4279851029389654,Fitted,,2.4279851029389654
198,2.3448,1.659373687452285,Fitted,,1.659373687452285
199,3.2608,3.562734473902188,Fitted,,3.562734473902188
200,2.8285,2.7524237917887913,Fitted,,2.7524237917887913
201,3.6757,3.290349582171067,Fitted,,3.290349582171067
202,1.686,2.5186071552149,Fitted,,2.5186071552149
203,3.9464,3.049051638047772,Fitted,,3.049051638047772
204,1.0107,1.554650985348759,Fitted,,1.554650985348759
205,3.7282,3.3038988493343826,Fitted,,3.3038988493343826
206,0.5139,1.0411091674389967,Fitted,,1.0411091674389967
207,3.4275,3.569767730343871,Fitted,,3.569767730343871
208,0.9718,1.1006551970366567,Fitted,,1.1006551970366567
209,2.9321,3.685186079877247,Fitted,,3.685186079877247
210,0.2713,1.74785973432394,Fitted,,1.74785973432394
211,3.0112,3.446330465073333,Fitted,,3.446330465073333
212,1.7235,1.4632024026508492,Fitted,,1.4632024026508492
213,2.7804,3.773412014096558,Fitted,,3.773412014096558
214,3.1222,2.7019230624475066,Fitted,,2.7019230624475066
215,2.746,3.220483654815868,Fitted,,3.220483654815868
216,3.6027,3.0207693688259147,Fitted,,3.0207693688259147
217,3.4173,2.540940877612708,Fitted,,2.540940877612708
218,4.0182,3.2761461456376963,Fitted,,3.2761461456376963
219,1.9883,2.5850965905933903,Fitted,,2.5850965905933903
220,2.7417,2.7112869453216133,Fitted,,2.7112869453216133
221,1.3252,1.141924308872189,Fitted,,1.141924308872189
222,2.8219,2.342997612795816,Fitted,,2.342997612795816
223,1.1265,1.7628300303496467,Fitted,,1.7628300303496467
224,3.3631,3.1259634904349602,Fitted,,3.1259634904349602
225,2.2126,1.5540047484832915,Fitted,,1.5540047484832915
226,3.2426,3.416854229700483,Fitted,,3.416854229700483
227,2.013,2.7207934532921043,Fitted,,2.7207934532921043
228,3.6939,3.4968368275688126,Fitted,,3.4968368275688126
229,1.5488,1.9588864031538298,Fitted,,1.9588864031538298
230,4.1068,3.035496107895678,Fitted,,3.035496107895678
231,0.9112,1.6524105888866907,Fitted,,1.6524105888866907
232,3.9171,3.8771429592162803,Fitted,,3.8771429592162803
233,0.4069,1.0973972033812305,Fitted,,1.0973972033812305
234,3.2979,3.5048154939311633,Fitted,,3.5048154939311633
235,0.1644,0.9317213940939302,Fitted,,0.9317213940939302
236,2.848,3.806675573973793,Fitted,,3.806675573973793
237,2.848,1.423331723923936,Fitted,,1.423331723923936
238,3.1208,3.471854791294466,Fitted,,3.471854791294466
239,2.1021,3.16129264337637,Fitted,,3.16129264337637
240,2.9622,3.1846976110863845,Fitted,,3.1846976110863845
241,3.2209,2.2986269400706485,Fitted,,2.2986269400706485
242,2.7412,2.7368565830245877,Fitted,,2.7368565830245877
243,3.434,3.0120283245496724,Fitted,,3.0120283245496724
244,3.0032,2.388931606457134,Fitted,,2.388931606457134
245,3.7458,2.536422999991812,Fitted,,2.536422999991812
246,1.9915,2.1564731466246103,Fitted,,2.1564731466246103
247,3.1503,3.124843958901513,Fitted,,3.124843958901513
248,1.435,1.6786077477390422,Fitted,,1.6786077477390422
249,3.2552,2.467256853085743,Fitted,,2.467256853085743
250,1.0895,1.3335565584966356,Fitted,,1.3335565584966356
251,3.6008,3.3747598671298613,Fitted,,3.3747598671298613
252,1.4489,1.7611994308697017,Fitted,,1.7611994308697017
253,3.3601,3.570933085930143,Fitted,,3.570933085930143
254,0.7756,1.693456928739231,Fitted,,1.693456928739231
255,3.1468,3.498946701188041,Fitted,,3.498946701188041
256,0.502,1.6112702385411308,Fitted,,1.6112702385411308
257,2.8875,3.560030019927149,Fitted,,3.560030019927149
258,1.445,1.4531159450347322,Fitted,,1.4531159450347322
259,2.6074,3.4932096266054926,Fitted,,3.4932096266054926
260,2.3961,2.3897840385225737,Fitted,,2.3897840385225737
261,2.6069,3.3289175278642107,Fitted,,3.3289175278642107
262,3.7738,2.9019797365046474,Fitted,,2.9019797365046474
263,3.6165,2.7083775782306865,Fitted,,2.7083775782306865
264,4.2373,3.4370466637105572,Fitted,,3.4370466637105572
265,2.3415,2.83270950837427,Fitted,,2.83270950837427
266,2.8777,2.9820300492031087,Fitted,,2.9820300492031087
267,1.4701,1.2932132736092579,Fitted,,1.2932132736092579
268,2.4034,2.1629532884238474,Fitted,,2.1629532884238474
269,0.9099,1.6028328190946999,Fitted,,1.6028328190946999
270,3.141,2.7095644104198113,Fitted,,2.7095644104198113
271,2.3337,1.5381972084228182,Fitted,,1.5381972084228182
272,3.1189,3.431654612982363,Fitted,,3.431654612982363
273,2.8817,2.9127987042914993,Fitted,,2.9127987042914993
274,3.596,3.382872088975714,Fitted,,3.382872088975714
275,2.3835,2.5747921774316165,Fitted,,2.5747921774316165
276,3.6583,2.816412948409518,Fitted,,2.816412948409518
277,1.7198,2.0469245268758582,Fitted,,2.0469245268758582
278,3.2176,3.0859901779816337,Fitted,,3.0859901779816337
279,0.7153,1.4600755973666373,Fitted,,1.4600755973666373
280,3.7994,2.8301000890686185,Fitted,,2.8301000890686185
281,1.0055,1.1299770217546852,Fitted,,1.1299770217546852
282,3.3752,3.9566137313295413,Fitted,,3.9566137313295413
283,0.639,1.6734799783641023,Fitted,,1.6734799783641023
284,2.9719,3.4904798548318814,Fitted,,3.4904798548318814
285,0.1554,1.3098513903027846,Fitted,,1.3098513903027846
286,2.3623,3.6645563218908044,Fitted,,3.6645563218908044
287,1.9068,1.72880398819799,Fitted,,1.72880398819799
288,2.5963,3.374160917682142,Fitted,,3.374160917682142
289,3.7353,2.729244780656034,Fitted,,2.729244780656034
290,2.6936,3.207211413795247,Fitted,,3.207211413795247
291,4.257,3.878487628535919,Fitted,,3.878487628535919
292,2.6031,2.419322713744303,Fitted,,2.419322713744303
293,4.1672,3.3329728809984513,Fitted,,3.3329728809984513
294,1.2176,1.6888914388282814,Fitted,,1.6888914388282814
295,4.0706,3.107684516671112,Fitted,,3.107684516671112
296,1.5538,0.849796469533515,Fitted,,0.849796469533515
297,3.6674,3.294169506449789,Fitted,,3.294169506449789
298,1.5647,1.376393826143301,Fitted,,1.376393826143301
299,3.2203,3.291014963120978,Fitted,,3.291014963120978
300,1.0347,1.587249810432822,Fitted,,1.587249810432822
301,3.1232,3.104486710150544,Fitted,,3.104486710150544
302,0.7951,1.6490657723537,Fitted,,1.6490657723537
303,3.1582,3.407694713466877,Fitted,,3.407694713466877
304,1.5432,1.5811946826815473,Fitted,,1.5811946826815473
305,2.9562,3.55257484173329,Fitted,,3.55257484173329
306,1.8785,2.2615246702962106,Fitted,,2.2615246702962106
307,2.898,3.386632426976668,Fitted,,3.386632426976668
308,2.6582,2.340102325434139,Fitted,,2.340102325434139
309,3.6152,2.9904291008451738,Fitted,,2.9904291008451738
310,3.4445,2.7347396562405373,Fitted,,2.7347396562405373
311,3.7329,3.1924871884784567,Fitted,,3.1924871884784567
312,2.0257,2.666940810419587,Fitted,,2.666940810419587
313,2.4579,2.623012384562327,Fitted,,2.623012384562327
314,0.482,1.4710739652101865,Fitted,,1.4710739652101865
315,2.735,2.316047432812149,Fitted,,2.316047432812149
316,1.3374,1.2307833548645604,Fitted,,1.2307833548645604
317,3.0899,3.308588296503387,Fitted,,3.308588296503387
318,2.5085,2.1265163668431057,Fitted,,2.1265163668431057
319,2.9774,3.5340291692834516,Fitted,,3.5340291692834516
320,2.6954,2.8925281081257577,Fitted,,2.8925281081257577
321,3.966,3.1167905000826948,Fitted,,3.1167905000826948
322,3.2496,2.594198252014517,Fitted,,2.594198252014517
323,3.5646,3.1148316733874593,Fitted,,3.1148316733874593
324,1.3082,2.342881791665318,Fitted,,2.342881791665318
325,2.5827,2.5882023233306293,Fitted,,2.5882023233306293
326,0.7592,1.050917146475778,Fitted,,1.050917146475778
327,3.5367,2.6125858134144537,Fitted,,2.6125858134144537
328,1.4731,1.538922806113093,Fitted,,1.538922806113093
329,3.2671,3.797317120521181,Fitted,,3.797317120521181
330,1.8972,1.872919724123435,Fitted,,1.872919724123435
331,3.1099,3.3933614521937856,Fitted,,3.3933614521937856
332,1.1562,2.397063139934157,Fitted,,2.397063139934157
333,3.6486,3.3832878993446003,Fitted,,3.3832878993446003
334,2.123,1.6006849611386973,Fitted,,1.6006849611386973
335,3.578,3.3467911025523547,Fitted,,3.3467911025523547
336,1.2241,2.225163232558474,Fitted,,2.225163232558474
337,3.7196,3.5274796193448714,Fitted,,3.5274796193448714
338,0.328,1.426160804720973,Fitted,,1.426160804720973
339,3.8308,3.4023031458713078,Fitted,,3.4023031458713078
