ID,Forecasted_Y
6,2.9573333601308884
7,2.3168877032491424
8,1.7522633169545936
9,1.6329996285589194
10,2.209560933901864
11,2.928840656820965
12,3.3518243119121958
13,3.504402716469003
14,3.840717123100632
15,3.3235801807505823
16,2.3317313233013515
17,1.1362510271230721
18,1.582312359900785
19,1.7672094461280423
20,2.9079932695864668
21,3.2978046862185306
22,3.149470807757239
23,3.6615804384229396
24,3.633953980834927
25,2.8786624419741447
26,1.5818599230493766
27,1.6437006704555324
28,1.5597098469091977
29,2.5302664484261657
30,3.1243861274309137
31,3.230969549765504
32,3.5788482198718743
33,3.8027549526557536
34,3.2088032617205062
35,1.9602909254426946
36,1.3800743343909228
37,1.4808607536831455
38,2.056618291491212
39,2.9817194944199583
40,3.2494406458744285
41,3.304482681580847
42,3.663623637257965
43,3.549654445208752
44,2.5365030902681567
45,1.5794049418319505
46,1.4348726926972168
47,1.8743815476680001
48,2.5202125888875986
49,3.2895967858691484
50,3.2411936498930403
51,3.611349721945898
52,3.536291221480431
53,3.190315641939363
54,1.5820704283981024
55,1.8293638315389642
56,1.3608957756970927
57,2.633218466434797
58,2.74311483049006
59,3.2193636965195553
60,3.372262161489576
61,3.7999867075544413
62,3.0003646502685055
63,2.735828919873774
64,1.2448912413513438
65,2.0544851165844413
66,1.4449258195823933
67,3.1840426947836
68,2.9731336384511144
69,3.2837457223595576
70,3.222312766713078
71,3.940261585776765
72,2.2904256969014893
73,2.736329181844398
74,1.130961706115457
75,2.7807761453935873
76,1.2014927203928383
77,3.356877562644255
78,2.4071410920968086
79,3.274022258323526
80,2.3437503307062633
81,3.7633813488359467
82,1.8831121572408325
83,3.936088392062453
84,1.3527100108331365
85,3.80120160276018
86,0.8152202690525256
87,3.494464881168481
88,0.6209152273984049
89,3.122188416672268
90,0.811697422135373
91,2.8864898613881227
92,1.5181431464882706
93,2.9063527495257513
94,2.3307965199281004
95,3.108769324225802
96,2.6959253036791635
97,3.790009901328874
98,2.6135994271693628
99,3.925189128452689
100,1.537911319689669
101,3.473798131965754
102,0.8274062590770723
103,3.5990840441738183
104,0.9650636629128999
105,3.1757301029411753
106,0.9176015656580505
107,3.056892881172459
108,1.2586030210332715
109,3.031277946851595
110,1.843428407211144
111,3.127068200022765
112,2.1716006028846477
113,3.482800976832584
114,2.181645249696534
115,3.908613328724057
116,1.7580800236966643
117,3.939127625388161
118,1.053020604266225
119,3.7618488250027173
120,0.7053034296732437
121,3.3394661639291683
122,0.5597763931174287
123,3.004716299642786
124,1.0125721511569235
125,2.832497234751329
126,1.9004497917889935
127,2.9104728180750414
128,2.646723232562883
129,3.308779085771783
130,2.915972395017462
131,4.093891332361079
132,2.501193608337645
133,3.447619584538512
134,0.9314028849373628
135,3.1496210796442146
136,0.845050548040231
137,3.4055123417988336
138,1.3546882373419258
139,3.0930711497291954
140,1.5042981797729074
141,3.1830419214284316
142,1.651715150309729
143,3.35139114228613
144,1.8439431975426248
145,3.497790691088604
146,1.6666002354261864
147,3.6578020669444484
148,1.432124026588648
149,3.627246367569576
150,1.1387163590181901
151,3.454030208178276
152,0.9601850019250444
153,3.2598857890888224
154,1.0171507671986688
155,3.0987393928352125
156,1.2751856796447107
157,3.0787246427968666
158,1.6901073103531896
159,3.182300725610806
160,1.9885159764394058
161,3.425665111265321
162,1.9984715824817485
163,3.7463809219080195
164,1.6774686340633147
165,3.853095910085564
166,1.2191287786966274
167,3.673215597804523
168,0.8245624415579123
169,3.3826425194381744
170,0.7252832305860091
171,3.078081279589475
172,0.9981060190730751
173,2.924783315872628
174,1.669389805417683
175,2.9901352500951632
176,2.287097642256084
177,3.252279849236063
178,2.519915708380602
179,3.8837264336365234
180,2.285954204138509
181,3.958158780455099
182,1.2847543199897218
183,3.7521233033018433
184,0.784973219404014
185,3.5500611146057865
186,0.6599382799532423
187,3.114087701955131
188,0.7883115000201513
189,2.8966168771471854
190,1.4620185296608281
191,2.9095063391339133
192,2.298758054797097
193,3.085169934971551
194,2.6750702781433566
195,3.745871618682785
196,2.6214060205209964
197,3.9519834164956498
198,1.616563251211731
199,3.505331159787287
200,0.824602472492119
201,3.6111908452786725
202,0.9488493886617306
203,3.183435870715531
204,0.8880226959019988
205,3.0529047525870032
206,1.2396976952891205
207,3.014824858771747
208,1.8499848756407982
209,3.1090756045199197
210,2.205281271620328
211,3.4736328328900807
212,2.2331759115261334
213,3.928551352805174
214,1.8074109171027755
215,3.9412497637289583
216,1.0417702905636508
217,3.7657520281483143
218,0.7024394096265401
219,3.3437371279002344
220,0.5542341663946382
221,3.004162538386259
222,1.0069297847451364
223,2.8295415550889187
224,1.8989977662985382
225,2.906384861567989
226,2.6548923334592898
227,3.302770517371528
228,2.9288519116241183
229,4.09087716513436
230,2.515903355468138
231,3.4279663911543676
232,0.9362039781960079
233,3.1234032495245265
234,0.8508779795808743
235,3.405563970480334
236,1.3928042961756244
237,3.097166027472536
238,1.5380623398184052
239,3.1966452060550323
240,1.660073759020447
241,3.3723364868378227
242,1.826306453350555
243,3.5141894069338284
244,1.6241701263666917
245,3.6520605584993455
246,1.3976742276762697
247,3.5996572597161274
248,1.1162906804960895
249,3.424368345940247
250,0.9725454569868346
251,3.2367603798133446
252,1.0523536714433663
253,3.0966832244763323
254,1.3280228962957554
255,3.0953217985924226
256,1.7201306980686804
257,3.2087386635151507
258,1.9822474563807277
259,3.461754681996654
260,1.9495228535550035
261,3.7574697400972052
262,1.6123610007757052
263,3.823135935859307
264,1.1761061245160007
265,3.623138769716301
266,0.8110548071697428
267,3.349041476096547
268,0.7700171136737535
269,3.0556330914610683
270,1.0673621540968878
271,2.9391543588993656
272,1.7279700269973524
273,3.021424725223532
274,2.2840817291319233
275,3.310741723910554
276,2.4624146696572926
277,3.9131610174396867
278,2.166785355386026
279,3.9446427907006
280,1.1902020016351769
281,3.7675459377700085
282,0.7779060759725633
283,3.479063633943981
284,0.6059359261735575
285,3.0879696062268196
286,0.844545235437721
287,2.867629305442664
288,1.5964941601155014
289,2.90662560835455
290,2.414471336037426
291,3.139939143025911
292,2.7530164695953996
293,3.8663007559744997
294,2.6224023823674494
295,3.8353401331000345
296,1.3935157493832548
297,3.3678298267120814
298,0.8669837587767169
299,3.541759559329335
300,1.04379977163306
301,3.171405265563326
302,1.0475659218294568
303,3.086871124968377
304,1.3130356138254586
305,3.101837176078709
306,1.7696555731512982
307,3.199216351805834
308,2.0098595726683235
309,3.4816325349695
310,1.9659193246749456
311,3.789964507995381
312,1.608674164205961
313,3.844905406357122
314,1.1367830270150532
315,3.6268271027695667
316,0.771589419027269
317,3.3320742835734984
318,0.742592806068137
319,3.0294921431823103
320,1.0908349969633313
321,2.9205813148505224
322,1.8025877507121848
323,3.0160356386478004
324,2.370610713438101
325,3.3502916633720066
326,2.5374477610796298
327,3.9978769496057875
328,2.1737891476817226
329,3.8912295526006426
330,1.0663818326831835
331,3.70852051234262
332,0.759659951219742
333,3.4286420534644364
334,0.6547055759055334
335,3.0528732017260864
336,0.9401583111952643
337,2.8805728278966147
338,1.6892267545076018
339,2.945421444828002
340,2.4212291438542355
341,3.216073552790034
342,2.6945084455514694
343,3.935118670740361
344,2.475246517028433
345,3.846106583797244
346,1.2542552375747558
347,3.506881828483217
348,0.8357818279343703
349,3.519139774423768
350,0.9042362219114071
351,3.1322087456269263
352,0.9664161098956787
353,3.013325257575996
354,1.400875455343207
355,3.0398234912955715
356,1.9732957413675571
357,3.182823434834256
358,2.24352908335742
359,3.6113750374588074
360,2.159930213786823
361,3.9945765799055346
362,1.5931845621001974
363,3.8905696033675525
364,0.8888756915093945
365,3.6820389893557035
366,0.6286488048248735
367,3.226369484126614
368,0.615196914447889
369,2.9258388355833005
370,1.2151330429866025
371,2.8440399239219647
372,2.150588664816237
373,2.944233112204775
374,2.7646948399386733
375,3.5121798789780425
376,2.9050200374194155
377,4.031774795512562
378,2.150860837756755
379,3.243999494142836
380,0.86583869946866
381,3.33975043344482
382,1.0552681978089289
383,3.2967944974878716
384,1.3337732589350286
385,3.131643261916146
386,1.4324253186043598
387,3.2220998919321095
388,1.6517659060425083
389,3.3246266592066442
390,1.7796623090473003
391,3.467562534544554
392,1.639521179039733
393,3.6114183107739777
394,1.448509274082177
395,3.5943466138183275
396,1.1837800920155197
397,3.4476085479725387
398,1.0225348654959945
399,3.2782756386132115
400,1.054028984745962
401,3.137310943840843
402,1.2597862406711329
403,3.108455997988436
404,1.6099022783494745
405,3.191100048718679
406,1.8886136671411353
407,3.3827624875338342
408,1.92654640674342
409,3.6568887131683425
410,1.6810469755777322
411,3.784119991601198
412,1.3056715431219015
413,3.6561096687883126
414,0.9383072857858232
415,3.411687643404803
416,0.8101995668370643
417,3.1454993275509624
418,0.9866345999301629
419,2.9881096972949983
420,1.5081785615447976
421,3.026770600837573
422,2.0462066944490966
423,3.2251237863017197
424,2.302996532605045
425,3.6947958878437968
426,2.1583966922979125
427,4.029097087664316
428,1.485032700327856
429,3.8773459267276342
430,0.8083126258231015
431,3.6323715742176397
432,0.5749160674930234
433,3.169931915182686
434,0.6497034550271337
435,2.8781510810840674
436,1.3477582715666354
437,2.8402922303556695
438,2.3110688764887493
439,2.977286691991363
440,2.8507637179153944
441,3.641598143370971
442,2.926393220374628
443,3.879551369317809
444,1.8980781771744246
445,3.0528131241480363
446,0.9355493913622035
447,3.3947987044992463
448,1.2558888987526629
449,3.2529989719217425
450,1.4831290485812336
451,3.190644556546747
452,1.4948835525236763
453,3.3245964177688085
454,1.6526054332982083
455,3.3973096167882977
456,1.6164848105337994
457,3.4896336088254807
458,1.4477957008562239
459,3.5184210258589683
460,1.320560930628484
461,3.427719221959359
462,1.1605540442232045
463,3.3338435635705643
464,1.1621025305473323
465,3.2288189782377934
466,1.2501219500876903
467,3.19056156406477
468,1.4473584782539535
469,3.221164340317097
470,1.6526546925474657
471,3.3115693416515604
472,1.7374486912706182
473,3.462127493454009
474,1.6340086325734575
475,3.58813870134228
476,1.4429792686414809
477,3.5760835289189266
478,1.204876768463349
479,3.4403120060879004
480,1.0499558060136869
481,3.285903526890957
482,1.0761569877541954
483,3.1543400533696033
484,1.26118869514493
485,3.1239866910375675
486,1.5811463498234235
487,3.1978374669475045
488,1.8451468691219501
489,3.3699184188805997
490,1.890076230369723
491,3.6208849408255896
492,1.6687211266973825
493,3.7504622065927045
494,1.334084402800592
495,3.6411066732410378
496,0.9835951171905344
497,3.418212935094421
498,0.8546040988430643
499,3.1696896719126033
500,0.999472932063231
501,3.0171354916828044
502,1.4526093895178436
503,3.0449029928427414
504,1.952490255671668
505,3.2122136229596077
506,2.214860636763911
507,3.6240842978881247
508,2.1077192131361495
509,3.9732520638415196
510,1.539877200209404
511,3.8838278203951218
512,0.8996360315655567
513,3.6417247209355192
514,0.6167173417059841
515,3.2199278708072536
516,0.65298100335368
517,2.916335042857565
518,1.2544430462567349
519,2.856527081255263
520,2.166207058035091
521,2.969125369691595
522,2.7379520246935125
523,3.546994321041886
524,2.848728406795598
525,4.0287179785054725
526,2.06600492202789
527,3.315298079759913
528,0.8462524737221142
529,3.439341162403167
530,1.038259415514672
531,3.267278292979293
532,1.178472189670843
533,3.112940709689192
534,1.3211505451360523
535,3.1581698664691547
536,1.6492018685884346
537,3.2446740964437435
538,1.8674718467737335
539,3.4258373939307623
540,1.8179701048322228
541,3.6582869276054946
542,1.5754019731182374
543,3.719106137947618
544,1.242349962917497
545,3.5645827412869
546,0.9426005723027555
547,3.3568862921314655
548,0.8982378171284042
549,3.1247377387050443
550,1.0894400249071428
551,3.025269877279181
552,1.5689879200370693
553,3.0833647393699635
554,2.001809177209605
555,3.293553613007608
556,2.1712940108231296
557,3.699177342181552
558,1.967181421465099
559,3.9614285969501166
560,1.3832605972226426
561,3.8456080053705817
562,0.8514951543266347
563,3.5291760658693248
564,0.5783854151242735
565,3.157630633573485
566,0.7523344149668698
567,2.87830740125861
568,1.4480393782563483
569,2.87912136358748
570,2.314237306225168
571,3.05729630818853
572,2.7422544771720156
573,3.7291269657301163
574,2.7254435736467695
575,3.924922006144057
576,1.6709770756064162
577,3.354863669944864
578,0.8484354690594627
579,3.563530838078072
580,1.060252735005948
581,3.1910199868502653
582,1.0383378561926035
583,3.098669619291011
584,1.273922398138436
585,3.101288028979708
586,1.7265468711681708
587,3.186563022448142
588,1.9825880310888855
589,3.444624248062775
590,1.96950371447693
591,3.7544342479803015
592,1.6476013794619262
593,3.836625861859136
594,1.1922566735105355
595,3.647775627348743
596,0.8189099738823533
597,3.3648235783773317
598,0.7481314162890831
599,3.0667865702090893
600,1.0339349522577035
601,2.9318735300917056
602,1.6995894664213398
603,3.006230616259834
604,2.2835415297573127
605,3.281555930492881
606,2.4894452773897293
607,3.899254944313852
608,2.2240144394059977
609,3.951526490193676
610,1.235854600898314
611,3.7640225920250154
612,0.7820076878917519
613,3.514451166843174
614,0.626111142892871
615,3.1015556501161807
616,0.8119503278505482
617,2.8792123373149066
618,1.5313873997766128
619,2.9047667887601
620,2.3629222799312055
621,3.110150017335054
622,2.722181878692532
623,3.809306058686121
624,2.6336602096643724
625,3.8966298628027873
626,1.5050339508377664
627,3.4206382984088126
628,0.8435810012218754
629,3.5819186299376184
630,1.0064989221978333
631,3.178392284772883
632,0.9682849684004207
633,3.075276432995361
634,1.2674548457713655
635,3.0613558938621495
636,1.795976972401387
637,3.154197513314157
638,2.086985745709744
639,3.47036033519542
640,2.0873335534215904
641,3.842209491292694
642,1.6982472454092927
643,3.918621436396621
644,1.1168349016701646
645,3.7271331508513086
646,0.7329576969133687
647,3.3527077983713474
648,0.6151793307665085
649,3.0223186870673358
650,1.0099752534188517
651,2.8605305487968167
652,1.834047326134192
653,2.9463904179083333
654,2.5318232901166233
655,3.300299885430604
656,2.7770577891396666
657,4.056009099077654
658,2.4288079287664233
659,3.6782784509725133
660,1.0188833209959716
661,3.3811537053944765
662,0.7986258879868326
663,3.4404480613814195
664,1.0335675655531145
665,3.078028029717493
666,1.1703950445691733
667,3.0564655727735204
668,1.5457415450102503
669,3.1461063386794708
670,1.960746105847226
671,3.327652299473696
672,2.054162624385505
673,3.674217493522333
674,1.8232110395393013
675,3.8766771233003734
676,1.3606951221982186
677,3.7751408410567953
678,0.9094262761787462
679,3.473473769162415
680,0.6748836608849302
681,3.162401859515175
682,0.8560346123828944
683,2.9283814857937087
684,1.4623127133798117
685,2.9457240462667955
686,2.1777055697650947
687,3.129184601843396
688,2.5309464754798396
689,3.7014746938013543
690,2.4513402551220036
691,4.02231701965512
692,1.624632913895792
693,3.7650752434756045
694,0.8137752895053187
695,3.668063205039148
696,0.7307622308800055
697,3.1829230756954123
698,0.6901567717078807
699,2.9570950139533103
700,1.2386259636736292
701,2.8959781904507995
702,2.0974170464515622
703,2.998907511792684
704,2.607682689856885
705,3.529914829901227
706,2.7010174396002333
707,4.097287975834565
708,2.04572152202065
709,3.592642929682299
710,0.8001407034317212
711,3.5704541943844745
712,0.8453505929863412
713,3.2630685601256584
714,0.8724460483380538
715,3.0214067050677906
716,1.2036351859681393
717,2.986313106473661
718,1.834505499505767
719,3.0909255353031506
720,2.261886072597811
721,3.4423839498772395
722,2.3167866906114245
723,3.9487678475282957
724,1.901495272589374
725,3.939224772110115
726,1.0449378473513489
727,3.774440611475578
728,0.714270234228592
729,3.362541004532307
730,0.5524067106006649
731,3.015093976391741
732,0.977561919165651
733,2.830634362180674
734,1.859384662761772
735,2.9038206370534754
736,2.633140508996336
737,3.273955664806808
738,2.9190412150694645
739,4.075000347917346
740,2.5566980106871733
741,3.467398233124562
742,0.9789785902329049
743,3.112179872525344
744,0.844044911113617
745,3.422930162922368
746,1.3777474272215662
747,3.1051901097626633
748,1.5172624659357226
749,3.190760159898802
750,1.6309408413538762
751,3.3619270721675103
752,1.8168418186103055
753,3.4911070215596007
754,1.638076947734287
755,3.6345061832544516
756,1.4191223283377892
757,3.6034218510755225
758,1.1522935798901208
759,3.435605378351566
760,0.9884620557241364
761,3.259086230413849
762,1.0500444726623506
763,3.1134172773373883
764,1.2921347273050579
765,3.098843024319094
766,1.668483497584825
767,3.199399421623328
768,1.942434260526408
769,3.4221345325166395
770,1.9444386754968281
771,3.7118368445337713
772,1.6497845618597151
773,3.8093275082832667
774,1.2391534741150452
775,3.641506982583105
776,0.8688137087098933
777,3.382682425665421
778,0.7823386601639781
779,3.098743944639258
780,1.0122798380423423
781,2.959271898649612
782,1.616604529215539
783,3.017321866234742
784,2.1751980245639673
785,3.257729481040945
786,2.3974162874609553
787,3.80451656317477
788,2.184432450255788
789,3.999171532559059
790,1.347382654202677
791,3.826550412428093
792,0.7836864929892318
793,3.569882662386127
794,0.5836787267546133
795,3.1301281970573376
796,0.7267031440342266
797,2.8664985250815436
798,1.4529982258195775
799,2.8659475073781406
800,2.3688327974840457
801,3.0415480014939447
802,2.8112522193744067
803,3.7423421622967448
804,2.8009233342236084
805,3.846596058615815
806,1.6575398382972488
807,3.1967359927220187
808,0.9118848738980165
809,3.513997358215204
810,1.2013388320040186
811,3.2123556641872133
812,1.2257827679691156
813,3.1597324446797788
814,1.332898065488727
815,3.2114416868763067
816,1.6480373549945952
817,3.2645823155613853
818,1.7738780884683476
819,3.424461065565115
820,1.7118083167298845
821,3.5995242597431325
822,1.521729718662058
823,3.6340320473919783
824,1.2493033736012946
825,3.5058875398899763
826,1.0272536521609434
827,3.3327833673488865
828,0.9992489583628095
829,3.1593468507590083
830,1.1609397628509348
831,3.0879482189831546
832,1.521339385876802
833,3.1418251487376727
834,1.8574084315643449
835,3.3117886388409765
836,1.9880864856686644
837,3.604345493175841
838,1.8080195494217661
839,3.8101543154290316
840,1.4140503715617079
841,3.74501937131715
842,1.0028897780642598
843,3.4885187909552595
844,0.759543474918966
845,3.212939168053735
846,0.8812876471054159
847,2.985081251121343
848,1.3513257635755203
849,2.9807383312342726
850,1.9870211764616208
851,3.1285260243868667
852,2.351475490412922
853,3.5779215224510326
854,2.32316398631609
855,4.04292621659574
856,1.7328286725181048
857,3.8921409110653866
858,0.8653064501627588
859,3.7064582333426923
860,0.6476132416681335
861,3.2349277486805255
862,0.5930559419158008
863,2.9380338668624573
864,1.182440614556596
865,2.8391896961210223
866,2.123775358961854
867,2.9304597896380153
868,2.761818848023796
869,3.481850896856715
870,2.9244330451983194
871,4.04741479421226
872,2.2154066038354285
873,3.241001414113976
874,0.8715683607525491
875,3.2816131709875878
876,1.0304033758533406
877,3.3192135665410847
878,1.395169114260865
879,3.1309404758422454
880,1.485740038205802
881,3.235802568005947
882,1.6597733399534564
883,3.3579322094062065
884,1.7634331323143937
885,3.492208932259447
886,1.5841742348157584
887,3.608239592713347
888,1.4000010101386662
889,3.5571199026709075
890,1.1466782748886852
891,3.408592229593549
892,1.0344049727904923
893,3.2466006942710326
894,1.0997453092657337
895,3.132002230900925
896,1.3304871058282324
897,3.12912842135785
898,1.6623234102279936
899,3.228435504335346
900,1.891060667113112
901,3.4310884922550926
902,1.8654302067757098
903,3.679752861362315
904,1.5933354575219738
905,3.750765868040659
906,1.2380584222980067
907,3.5871906790312535
908,0.9109853625944864
909,3.3635288707171003
910,0.859382620141923
911,3.1109058038670163
912,1.0665383399181663
913,3.0010424325968965
914,1.5938825469561324
915,3.06225590399352
916,2.067278678918817
917,3.2903678490037285
918,2.249825537775171
919,3.743910726441456
920,2.0300609778492675
921,4.003010386913221
922,1.3601243384416322
923,3.8604596066682406
924,0.7981103494135908
925,3.5394052789822266
926,0.5389662932640138
927,3.1339069426567088
928,0.7285103973006566
929,2.8502364257111585
930,1.4949323129450933
931,2.8513626542682333
932,2.4188213953979645
933,3.048564264485656
934,2.8619412339299832
935,3.778401678650682
936,2.835045652658644
937,3.7688282994411857
938,1.5828311408549904
939,3.0864441595135785
940,0.9379034846488719
941,3.501921546789946
942,1.3118627448652893
943,3.2284981072293393
944,1.3574033572782156
945,3.2045096010826937
946,1.367924135263938
947,3.292819587840191
948,1.6049317083319918
949,3.314598286653056
950,1.6302876262966335
951,3.413010223070627
952,1.5353177890395213
953,3.497780589824832
954,1.4404586915630182
955,3.47514814716281
956,1.262198572108189
957,3.404377570814989
958,1.1860884178478146
959,3.3026740565378554
960,1.1936091204933146
961,3.2279065597638885
962,1.3017638505257394
963,3.208407192415084
964,1.492261214565735
965,3.2502715683498784
966,1.6563289960677152
967,3.341450563432485
968,1.6921685293439561
969,3.4786738623400457
970,1.5640103664298182
971,3.5652171255931604
972,1.3918829611540686
973,3.5198666912944563
974,1.1805549206122345
975,3.39503302887736
976,1.0882306168076508
977,3.2586258746704715
978,1.142327498463126
979,3.1642126045764893
980,1.33699506325039
981,3.1596306838003
982,1.612288920152741
983,3.244108176258603
984,1.8104296984870198
985,3.4046307259440844
986,1.7937289423843223
987,3.611932477570658
988,1.5685883589367628
989,3.6866232172106557
990,1.2846493167292792
991,3.5582413923634966
992,0.9974949549683616
993,3.369952214466799
994,0.9404982623686211
995,3.1573607053582498
996,1.0926897635815767
997,3.055936939969463
998,1.4978979691643155
999,3.101550225363414
1000,1.8994089874996183
